"","num_times_surv","kde_grid_id","kde","kde.bin","kde.75","gstat_grid_id","gstat","gstat.bin","gstat.75","persistence_grid_id","persistence","persistence.bin","persistence.75","conditional_grid_id","conditional","conditional.bin","conditional.75"
"14527",14,14527,0.007968302909285,0,0,14527,-0.220904057947166,0,0,14527,0.285714286,0,0,14527,0,0,0
"9485",7,9485,0.159471403062344,0,0,9485,-0.203650790885995,0,0,9485,0.142857143,0,0,9485,0,0,0
"16846",27,16846,1.789967623353,1,1.789967623353,16846,0.599377592898126,1,0.599377592898126,16846,0.333333333,0,0,16846,0,0,0
"10788",4,10788,0.010330161941238,0,0,10788,-0.175535582862137,0,0,10788,0.5,0,0,10788,0,0,0
"15808",27,15808,5.94871316236608,1,5.94871316236608,15808,3.55291814922166,1,3.55291814922166,15808,0.555555556,1,0.555555556,15808,0.9977,1,0.9977
"16820",15,16820,0.051282196957618,0,0,16820,-0.263564793523009,0,0,16820,0.466666667,0,0,16820,0,0,0
"9489",6,9489,0.520582262633575,1,0.520582262633575,9489,-0.193068790831627,0,0,9489,0.166666667,0,0,9489,0,0,0
"16845",27,16845,1.40908084511757,1,1.40908084511757,16845,0.19174054732554,1,0.19174054732554,16845,0.592592593,1,0.592592593,16845,0.5598,1,0.5598
"12872",20,12872,0.048897606506944,0,0,12872,-0.268177986869691,0,0,12872,0.25,0,0,12872,0,0,0
"14763",14,14763,0.006377425851921,0,0,14763,-0.220130215063787,0,0,14763,0.142857143,0,0,14763,0,0,0
"17025",14,17025,0.172545216465369,0,0,17025,-0.185740262843665,0,0,17025,0.357142857,0,0,17025,0,0,0
"16817",15,16817,0.218078695237637,0,0,16817,-0.193574064902546,0,0,16817,0.666666667,1,0.666666667,16817,0,0,0
"16917",15,16917,0.316280613094568,0,0,16917,-0.174008045392084,0,0,16917,0.6,1,0.6,16917,0,0,0
"14944",14,14944,0.198039190471172,0,0,14944,-0.233470176908764,0,0,14944,0.5,0,0,14944,0,0,0
"15765",12,15765,0.01150872229288,0,0,15765,-0.25183377968923,0,0,15765,0.25,0,0,15765,0,0,0
"13952",10,13952,0.043911738134921,0,0,13952,-0.280185434912749,0,0,13952,0.3,0,0,13952,0,0,0
"14068",22,14068,0.618244305253029,1,0.618244305253029,14068,-0.071474380269021,1,-0.071474380269021,14068,0.045454545,0,0,14068,0,0,0
"15231",6,15231,0.968448492884636,1,0.968448492884636,15231,0.129830095920505,1,0.129830095920505,15231,0.666666667,1,0.666666667,15231,6e-04,1,6e-04
"17026",14,17026,0.488921968473328,1,0.488921968473328,17026,-0.17097640096657,0,0,17026,0.571428571,1,0.571428571,17026,0,0,0
"14526",15,14526,0.002198374030138,0,0,14526,-0.255787053128546,0,0,14526,0,0,0,14526,0,0,0
"10797",20,10797,0.298075618967414,0,0,10797,-0.145166344156947,0,0,10797,0.25,0,0,10797,0,0,0
"15137",4,15137,0.068898846022785,0,0,15137,-0.252124238340007,0,0,15137,0.5,0,0,15137,0,0,0
"15091",14,15091,0.435084062814713,1,0.435084062814713,15091,0.0252994122390366,1,0.0252994122390366,15091,0.928571429,1,0.928571429,15091,0,0,0
"16847",27,16847,4.6382182598114,1,4.6382182598114,16847,0.475285567415855,1,0.475285567415855,16847,0.407407407,0,0,16847,0.9998,1,0.9998
"12249",17,12249,0.08522567941862,0,0,12249,-0.20138307616987,0,0,12249,0.117647059,0,0,12249,0,0,0
"13533",16,13533,0.436102304826764,1,0.436102304826764,13533,-0.0677854687593853,1,-0.0677854687593853,13533,0.125,0,0,13533,0,0,0
"14203",10,14203,0.011177069286963,0,0,14203,-0.281458889888236,0,0,14203,0,0,0,14203,0,0,0
"15369",14,15369,1.67940395474434,1,1.67940395474434,15369,0.309491034497096,1,0.309491034497096,15369,1,1,1,15369,0.8601,1,0.8601
"17280",14,17280,0.047859307844192,0,0,17280,-0.263133461999054,0,0,17280,0.5,0,0,17280,0,0,0
"15144",6,15144,2.02754572365019,1,2.02754572365019,15144,0.272111987955857,1,0.272111987955857,15144,1,1,1,15144,0.9936,1,0.9936
"17117",13,17117,0.062596320360899,0,0,17117,-0.260516717420392,0,0,17117,0.692307692,1,0.692307692,17117,0,0,0
"9624",7,9624,0.0031814816728,0,0,9624,-0.285505190374863,0,0,9624,0.142857143,0,0,9624,0,0,0
"11078",20,11078,0.310887461155653,0,0,11078,-0.156160889265272,0,0,11078,0.6,1,0.6,11078,0,0,0
"15146",6,15146,0.430283405324992,1,0.430283405324992,15146,-0.0672801946884663,1,-0.0672801946884663,15146,0.166666667,0,0,15146,0,0,0
"15865",4,15865,0.084970971010625,0,0,15865,-0.2554475450341,0,0,15865,0.5,0,0,15865,0,0,0
"13831",14,13831,2.23613283038139,1,2.23613283038139,13831,0.534582962315107,1,0.534582962315107,13831,0.642857143,1,0.642857143,13831,0.9966,1,0.9966
"9625",7,9625,0.039974225933353,0,0,9625,-0.269073513271808,0,0,9625,0.285714286,0,0,9625,0,0,0
"12401",17,12401,0.018637064968546,0,0,12401,-0.215487157763512,0,0,12401,0.058823529,0,0,12401,0,0,0
"13434",10,13434,0.080910655111074,0,0,13434,-0.201685192912011,0,0,13434,0.1,0,0,13434,0,0,0
"11780",20,11780,0.209776596476634,0,0,11780,-0.141578314998991,0,0,11780,0.5,0,0,11780,0,0,0
"15994",13,15994,0.005401106701404,0,0,15994,-0.25268320545726,0,0,15994,0.153846154,0,0,15994,0,0,0
"11551",20,11551,0.055568648502231,0,0,11551,-0.264715010920223,0,0,11551,0.4,0,0,11551,0,0,0
"11135",17,11135,0.088240942638367,0,0,11135,-0.156578714913329,0,0,11135,0.117647059,0,0,11135,0,0,0
"15545",6,15545,0.103280676528811,0,0,15545,-0.259699241484515,0,0,15545,0.166666667,0,0,15545,0,0,0
"11667",20,11667,0.165855211019516,0,0,11667,-0.247248138159675,0,0,11667,0.6,1,0.6,11667,0,0,0
"15751",4,15751,0.101523156113484,0,0,15751,-0.235047617910657,0,0,15751,0.5,0,0,15751,0,0,0
"13954",10,13954,0.006354644405656,0,0,13954,-0.285817392239821,0,0,13954,0.3,0,0,13954,0,0,0
"10657",17,10657,1.39114782810211,1,1.39114782810211,10657,0.127372942216921,1,0.127372942216921,10657,0.588235294,1,0.588235294,10657,0.2672,1,0.2672
"15088",15,15088,0.015847300117215,0,0,15088,-0.278115043597764,0,0,15088,0.333333333,0,0,15088,0,0,0
"14631",10,14631,0.003476382599911,0,0,14631,-0.286100838669849,0,0,14631,0,0,0,14631,0,0,0
"12122",17,12122,0,0,0,12122,-0.22244114312648,0,0,12122,0,0,0,12122,0,0,0
"17425",14,17425,0.172752922773361,0,0,17425,-0.227546557313112,0,0,17425,0.5,0,0,17425,0,0,0
"9492",6,9492,0.783435708284378,1,0.783435708284378,9492,-0.0160955205124503,1,-0.0160955205124503,9492,0.666666667,1,0.666666667,9492,0,0,0
"16428",13,16428,0.011235827052345,0,0,16428,-0.282206531196425,0,0,16428,0.153846154,0,0,16428,0,0,0
"14096",14,14096,0.005285545174653,0,0,14096,-0.253674967435067,0,0,14096,0.071428571,0,0,14096,0,0,0
"11353",10,11353,0.013807415729389,0,0,11353,-0.218662033702855,0,0,11353,0.1,0,0,11353,0,0,0
"17363",13,17363,0.084655849449337,0,0,17363,-0.250333185535774,0,0,17363,0.384615385,0,0,17363,0,0,0
"16213",13,16213,0.066009195935395,0,0,16213,-0.273119813758435,0,0,16213,0.692307692,1,0.692307692,16213,0,0,0
"10167",12,10167,0.067323779376845,0,0,10167,-0.181379767663893,0,0,10167,0,0,0,10167,0,0,0
"10897",20,10897,0.031980341672897,0,0,10897,-0.231075650514843,0,0,10897,0.1,0,0,10897,0,0,0
"14339",13,14339,0.195243138168007,0,0,14339,-0.179541412656537,0,0,14339,0.230769231,0,0,14339,0,0,0
"17359",13,17359,0.031427451595664,0,0,17359,-0.274290570752028,0,0,17359,0.461538462,0,0,17359,0,0,0
"17021",14,17021,0.021934057679027,0,0,17021,-0.274804060661498,0,0,17021,0.285714286,0,0,17021,0,0,0
"16107",13,16107,0.035172957368195,0,0,16107,-0.250561936782505,0,0,16107,0.230769231,0,0,16107,0,0,0
"16036",27,16036,3.28142792300174,1,3.28142792300174,16036,1.09358082136888,1,1.09358082136888,16036,0.296296296,0,0,16036,0.9986,1,0.9986
"11440",20,11440,0.02758967615664,0,0,11440,-0.277116819213753,0,0,11440,0.3,0,0,11440,0,0,0
"8964",6,8964,0.050452076271176,0,0,8964,-0.268449109541892,0,0,8964,0.5,0,0,8964,0,0,0
"8247",7,8247,0.063635156784011,0,0,8247,-0.24440474783695,0,0,8247,0.285714286,0,0,8247,0,0,0
"13709",20,13709,0.0497694114844,0,0,13709,-0.272006567634703,0,0,13709,0.4,0,0,13709,0,0,0
"17427",14,17427,0.046797150187194,0,0,17427,-0.276377393744116,0,0,17427,0.285714286,0,0,17427,0,0,0
"16748",27,16748,1.80421070655187,1,1.80421070655187,16748,0.723104976420656,1,0.723104976420656,16748,0.296296296,0,0,16748,0.5913,1,0.5913
"17109",13,17109,0.027053122506722,0,0,17109,-0.274105714384618,0,0,17109,0.230769231,0,0,17109,0,0,0
"10050",6,10050,0.326173521186176,0,0,10050,-0.0305102092511052,1,-0.0305102092511052,10050,0.666666667,1,0.666666667,10050,0,0,0
"11669",20,11669,0.143533876041571,0,0,11669,-0.223150737673659,0,0,11669,0.55,1,0.55,11669,0,0,0
"13419",15,13419,4.7192638464e-05,0,0,13419,-0.25692574280677,0,0,13419,0,0,0,13419,0,0,0
"9097",6,9097,0.183257809281349,0,0,9097,-0.235848662169431,0,0,9097,0.666666667,1,0.666666667,9097,0,0,0
"10992",20,10992,0.149917052437862,0,0,10992,-0.209143078957691,0,0,10992,0.4,0,0,10992,0,0,0
"15269",27,15269,9.27827100753784,1,9.27827100753784,15269,2.07729799952058,1,2.07729799952058,15269,0.296296296,0,0,15269,0.9791,1,0.9791
"15426",4,15426,0.120576095581055,0,0,15426,-0.2438878601921,0,0,15426,0.25,0,0,15426,0,0,0
"10581",20,10581,0.211234562595685,0,0,10581,-0.195254203886334,0,0,10581,0.55,1,0.55,10581,0,0,0
"13670",16,13670,1.91632958054543,1,1.91632958054543,13670,0.287983183129525,1,0.287983183129525,13670,0.375,0,0,13670,0.9927,1,0.9927
"15654",13,15654,0.00120211733074,0,0,15654,-0.221789206998702,0,0,15654,0,0,0,15654,0,0,0
"14578",10,14578,0.019280914815941,0,0,14578,-0.278061640647179,0,0,14578,0,0,0,14578,0,0,0
"15530",4,15530,0.06648058093646,0,0,15530,-0.228175068962304,0,0,15530,0.25,0,0,15530,0,0,0
"8825",7,8825,0.003400781217351,0,0,8825,-0.285414816150796,0,0,8825,0,0,0,8825,0,0,0
"10572",4,10572,0.028006450086832,0,0,10572,-0.214008375815137,0,0,10572,0.75,1,0.75,10572,0,0,0
"17113",13,17113,0.111288889828655,0,0,17113,-0.226634599233893,0,0,17113,0.461538462,0,0,17113,0,0,0
"17356",13,17356,0.256045046076179,0,0,17356,-0.16965775887905,0,0,17356,0.461538462,0,0,17356,0,0,0
"11866",17,11866,0.142554994300008,0,0,11866,-0.24810669328831,0,0,11866,0.058823529,0,0,11866,0,0,0
"11779",20,11779,0.557825644314289,1,0.557825644314289,11779,-0.189868721715807,0,0,11779,0.4,0,0,11779,0,0,0
"11742",17,11742,0.036447110772133,0,0,11742,-0.245382735342844,0,0,11742,0.117647059,0,0,11742,0,0,0
"14324",10,14324,0.000215640721422,0,0,14324,-0.222324536664601,0,0,14324,0,0,0,14324,0,0,0
"13275",14,13275,0.003405696537811,0,0,13275,-0.255773278656632,0,0,13275,0.071428571,0,0,13275,0,0,0
"17036",27,17036,0.69709599763155,1,0.69709599763155,17036,0.00565591205271863,1,0.00565591205271863,17036,0.333333333,0,0,17036,0,0,0
"9087",7,9087,0.008290850867828,0,0,9087,-0.284909542079877,0,0,9087,0.142857143,0,0,9087,0,0,0
"15018",14,15018,0.528570737908868,1,0.528570737908868,15018,-0.149668623683184,0,0,15018,0.785714286,1,0.785714286,15018,0,0,0
"11978",17,11978,0.013160650010618,0,0,11978,-0.212805209140294,0,0,11978,0,0,0,11978,0,0,0
"14945",14,14945,0.292199497669935,0,0,14945,-0.168548620674594,0,0,14945,0.5,0,0,14945,0,0,0
"16723",13,16723,0.07039006985724,0,0,16723,-0.22509752970417,0,0,16723,0.615384615,1,0.615384615,16723,0,0,0
"16092",4,16092,0.029738514586107,0,0,16092,-0.238495499385847,0,0,16092,0.25,0,0,16092,0,0,0
"13955",10,13955,0.001364630910643,0,0,13955,-0.221540093193779,0,0,13955,0,0,0,13955,0,0,0
"9769",6,9769,3.5244018137455,1,3.5244018137455,9769,1.33839227060802,1,1.33839227060802,9769,1,1,1,9769,0,0,0
"15771",13,15771,0.015766761238303,0,0,15771,-0.215534860407008,0,0,15771,0.076923077,0,0,15771,0,0,0
"10659",17,10659,0.466661982734998,1,0.466661982734998,10659,-0.0101184979662141,1,-0.0101184979662141,10659,0.117647059,0,0,10659,0,0,0
"11422",4,11422,0.025308800602539,0,0,11422,-0.210451878727826,0,0,11422,0.25,0,0,11422,0,0,0
"16935",15,16935,0.367646645754576,0,0,16935,-0.19612097485352,0,0,16935,0.333333333,0,0,16935,0,0,0
"13545",10,13545,1.5340500613e-05,0,0,13545,-0.22244114312648,0,0,13545,0,0,0,13545,0,0,0
"9091",6,9091,0.28043147623539,0,0,9091,-0.217551989715179,0,0,9091,0.666666667,1,0.666666667,9091,0,0,0
"17297",27,17297,20.840554189682,1,20.840554189682,17297,5.15537227158506,1,5.15537227158506,17297,0.777777778,1,0.777777778,17297,1,1,1
"14806",15,14806,0.000134107262147,0,0,14806,-0.222356338426932,0,0,14806,0,0,0,14806,0,0,0
"16826",15,16826,0.020178029022645,0,0,16826,-0.248059574384796,0,0,16826,0.266666667,0,0,16826,0,0,0
"16528",13,16528,0.09187995543813,0,0,16528,-0.240593308932938,0,0,16528,0.384615385,0,0,16528,0,0,0
"14501",10,14501,0.009707026430132,0,0,14501,-0.283804511794697,0,0,14501,0,0,0,14501,0,0,0
"16646",17,16646,2.34357985678841,1,2.34357985678841,16646,1.12586877499343,1,1.12586877499343,16646,0.294117647,0,0,16646,0.5477,1,0.5477
"11632",17,11632,0.377891478935877,0,0,11632,-0.156076165436141,0,0,11632,0.058823529,0,0,11632,0,0,0
"14661",14,14661,0.26809563038405,0,0,14661,-0.165821385567619,0,0,14661,0.5,0,0,14661,0,0,0
"11737",17,11737,0.186782267875969,0,0,11737,-0.123648968446324,0,0,11737,0.058823529,0,0,11737,0,0,0
"16936",15,16936,0.443369790911675,1,0.443369790911675,16936,-0.149611112813323,0,0,16936,0.466666667,0,0,16936,0,0,0
"12966",16,12966,0.028811831505866,0,0,12966,-0.275120370445732,0,0,12966,0,0,0,12966,0,0,0
"14084",10,14084,0.012929640640505,0,0,14084,-0.279429577766008,0,0,14084,0.4,0,0,14084,0,0,0
"10334",20,10334,0.028116807993501,0,0,10334,-0.21126812396098,0,0,10334,0.15,0,0,10334,0,0,0
"16746",27,16746,3.51125572919846,1,3.51125572919846,16746,1.08681990730965,1,1.08681990730965,16746,0.592592593,1,0.592592593,16746,0.9417,1,0.9417
"13400",16,13400,0,0,0,13400,-0.22244114312648,0,0,13400,0,0,0,13400,0,0,0
"13414",10,13414,0.002346483041765,0,0,13414,-0.286158349539709,0,0,13414,0,0,0,13414,0,0,0
"16925",15,16925,0.018640460306779,0,0,16925,-0.273575792798045,0,0,16925,0.133333333,0,0,16925,0,0,0
"12536",17,12536,0.117141936802202,0,0,12536,-0.229812990589393,0,0,12536,0.235294118,0,0,12536,0,0,0
"10044",6,10044,0.003819258138537,0,0,10044,-0.285743449692857,0,0,10044,0.166666667,0,0,10044,0,0,0
"15323",4,15323,0.171640606597066,0,0,15323,-0.234164415266368,0,0,15323,0.5,0,0,15323,0,0,0
"12417",12,12417,0.000970154778042,0,0,12417,-0.256540057593178,0,0,12417,0,0,0,12417,0,0,0
"11670",20,11670,0.104177076369524,0,0,11670,-0.221222311605699,0,0,11670,0.7,1,0.7,11670,0,0,0
"14766",14,14766,0.787623286681871,1,0.787623286681871,14766,0.335694362506128,1,0.335694362506128,14766,0.142857143,0,0,14766,0,0,0
"10162",15,10162,2.20192665457725,1,2.20192665457725,10162,0.566415648629398,1,0.566415648629398,10162,0.666666667,1,0.666666667,10162,0.3564,1,0.3564
"17019",14,17019,0.081921641528606,0,0,17019,-0.251996892842458,0,0,17019,0.357142857,0,0,17019,0,0,0
"9221",6,9221,0.273228996992111,0,0,9221,-0.191216119238258,0,0,9221,0.5,0,0,9221,0,0,0
"16640",14,16640,0.207049662945792,0,0,16640,-0.03815957986873,1,-0.03815957986873,16640,0.5,0,0,16640,0,0,0
"15544",6,15544,0.314326604455709,0,0,15544,-0.164436593479554,0,0,15544,0.166666667,0,0,15544,0,0,0
"11402",17,11402,0.089994511256615,0,0,11402,-0.253167649836051,0,0,11402,0.058823529,0,0,11402,0,0,0
"13120",10,13120,0.000459062161281,0,0,13120,-0.181025842276155,0,0,13120,0,0,0,13120,0,0,0
"12848",13,12848,0.507846717771731,1,0.507846717771731,12848,0.0057901685181843,1,0.0057901685181843,12848,0.461538462,0,0,12848,0,0,0
"15637",4,15637,0.107601604517549,0,0,15637,-0.228532457939296,0,0,15637,0.5,0,0,15637,0,0,0
"15262",14,15262,0.136265661194921,0,0,15262,-0.262899310600335,0,0,15262,0.285714286,0,0,15262,0,0,0
"14067",22,14067,1.54266659617424,1,1.54266659617424,14067,0.379390578750784,1,0.379390578750784,14067,0.590909091,1,0.590909091,14067,0.2326,1,0.2326
"14881",14,14881,0.255089718103409,0,0,14881,-0.13171290852882,0,0,14881,0.642857143,1,0.642857143,14881,0,0,0
"15813",27,15813,13.0672118186951,1,13.0672118186951,15813,2.64565393636307,1,2.64565393636307,15813,0.518518519,1,0.518518519,15813,1,1,1
"14986",6,14986,0.318495958298445,0,0,14986,-0.104272007766719,1,-0.104272007766719,14986,0,0,0,14986,0,0,0
"9348",7,9348,0.11531896602052,0,0,9348,-0.188377547018705,0,0,9348,0,0,0,9348,0,0,0
"14214",10,14214,0.003059967599042,0,0,14214,-0.286141917862606,0,0,14214,0.1,0,0,14214,0,0,0
"15464",15,15464,0.013856557067758,0,0,15464,-0.21440589784427,0,0,15464,0.2,0,0,15464,0,0,0
"16933",15,16933,0.126192485913634,0,0,16933,-0.216019735825319,0,0,16933,0.266666667,0,0,16933,0,0,0
"12986",12,12986,0.008044536663767,0,0,12986,-0.254088201592487,0,0,12986,0.166666667,0,0,12986,0,0,0
"16831",15,16831,0.003869221068453,0,0,16831,-0.255281989158367,0,0,16831,0.133333333,0,0,16831,0,0,0
"12250",17,12250,0.056147049388124,0,0,12250,-0.262985576905126,0,0,12250,0.058823529,0,0,12250,0,0,0
"16204",4,16204,0.140053810551763,0,0,16204,-0.188741875643437,0,0,16204,0.5,0,0,16204,0,0,0
"14579",10,14579,0.003987237221251,0,0,14579,-0.285607888356757,0,0,14579,0,0,0,14579,0,0,0
"9750",15,9750,0.042442918444673,0,0,9750,-0.279581570779211,0,0,9750,0.066666667,0,0,9750,0,0,0
"15321",4,15321,0.059774905908853,0,0,15321,-0.234533042965255,0,0,15321,0.5,0,0,15321,0,0,0
"15696",27,15696,5.51060133510166,1,5.51060133510166,15696,1.44255023597916,1,1.44255023597916,15696,0.518518519,1,0.518518519,15696,0.9998,1,0.9998
"16544",15,16544,0.005023639497813,0,0,16544,-0.22061784208619,0,0,16544,0.2,0,0,16544,0,0,0
"12849",13,12849,0.229458437487483,0,0,12849,-0.144802440689926,0,0,12849,0.461538462,0,0,12849,0,0,0
"16026",27,16026,1.01028700504038,1,1.01028700504038,16026,0.303777317865023,1,0.303777317865023,16026,0.148148148,0,0,16026,0,0,0
"9484",7,9484,0.012181159233054,0,0,9484,-0.28433443338127,0,0,9484,0.142857143,0,0,9484,0,0,0
"11315",17,11315,0.143905362486839,0,0,11315,-0.22821515184737,0,0,11315,0.058823529,0,0,11315,0,0,0
"15430",4,15430,0.45393546919028,1,0.45393546919028,15430,0.134654944764229,1,0.134654944764229,15430,0.75,1,0.75,15430,0,0,0
"15690",27,15690,2.41877907812595,1,2.41877907812595,15690,0.777344979682038,1,0.777344979682038,15690,0.259259259,0,0,15690,0,0,0
"15650",18,15650,0.197782954573631,0,0,15650,-0.184421514142148,0,0,15650,0.333333333,0,0,15650,0,0,0
"14500",10,14500,0.03142413161695,0,0,14500,-0.274783521065119,0,0,14500,0.1,0,0,14500,0,0,0
"14778",10,14778,1.45760064966538,1,1.45760064966538,14778,0.353276257006397,1,0.353276257006397,14778,0.4,0,0,14778,0,0,0
"13104",16,13104,1.03846661668075,1,1.03846661668075,13104,0.0751859580208819,1,0.0751859580208819,13104,0.4375,0,0,13104,0,0,0
"11334",4,11334,0.058788837026805,0,0,11334,-0.234500902530789,0,0,11334,0.5,0,0,11334,0,0,0
"14351",20,14351,0.447971120476723,1,0.447971120476723,14351,-0.168733477042003,0,0,14351,0.5,0,0,14351,0,0,0
"11314",17,11314,0.062737000037861,0,0,11314,-0.251528590045021,0,0,11314,0.058823529,0,0,11314,0,0,0
"13547",10,13547,0.000601715355879,0,0,13547,-0.287255163986338,0,0,13547,0.1,0,0,13547,0,0,0
"14764",13,14764,0.006745148310438,0,0,14764,-0.284096174063276,0,0,14764,0.307692308,0,0,14764,0,0,0
"16128",15,16128,0.022150659561157,0,0,16128,-0.142327949976168,0,0,16128,0.333333333,0,0,16128,0,0,0
"8541",7,8541,0.023400523373857,0,0,8541,-0.212550795041649,0,0,8541,0.285714286,0,0,8541,0,0,0
"8963",6,8963,0.008155615627766,0,0,8963,-0.283837375148903,0,0,8963,0.166666667,0,0,8963,0,0,0
"12399",17,12399,0.054233953575878,0,0,12399,-0.265873444155988,0,0,12399,0.058823529,0,0,12399,0,0,0
"13012",20,13012,0.065572704002261,0,0,13012,-0.254860112577665,0,0,13012,0.15,0,0,13012,0,0,0
"15677",15,15677,0.019769382467003,0,0,15677,-0.211681546871278,0,0,15677,0.2,0,0,15677,0,0,0
"12686",17,12686,0.000524234880216,0,0,12686,-0.256769632125078,0,0,12686,0,0,0,12686,0,0,0
"16725",13,16725,0.025694843078963,0,0,16725,-0.238008801378219,0,0,16725,0.461538462,0,0,16725,0,0,0
"13295",10,13295,0.067258985713124,0,0,13295,-0.182885051080877,0,0,13295,0.2,0,0,13295,0,0,0
"8245",7,8245,0.231817129999399,0,0,8245,-0.217950457884928,0,0,8245,0.714285714,1,0.714285714,8245,0,0,0
"13252",16,13252,0.357656636220567,0,0,13252,-0.100184628087334,1,-0.100184628087334,13252,0.125,0,0,13252,0,0,0
"10661",17,10661,0.051174004014362,0,0,10661,-0.272577568414034,0,0,10661,0.058823529,0,0,10661,0,0,0
"13270",10,13270,0.001601569540799,0,0,13270,-0.221147871458367,0,0,13270,0.1,0,0,13270,0,0,0
"14498",10,14498,0.391819156314197,0,0,14498,-0.0994164471827659,1,-0.0994164471827659,14498,0.2,0,0,14498,0,0,0
"13830",13,13830,0.651052457590898,1,0.651052457590898,13830,0.09562345211122,1,0.09562345211122,13830,0.153846154,0,0,13830,0,0,0
"14779",10,14779,0.361747468262911,0,0,14779,-0.1665644956644,0,0,14779,0.3,0,0,14779,0,0,0
"10692",20,10692,0.184544606832787,0,0,10692,-0.173700383502423,0,0,10692,0.15,0,0,10692,0,0,0
"12964",16,12964,1.31940432786941,1,1.31940432786941,12964,0.0341443322301401,1,0.0341443322301401,12964,0.5625,1,0.5625,12964,0.9619,1,0.9619
"15583",27,15583,2.79375478294161,1,2.79375478294161,15583,1.63827037773877,1,1.63827037773877,15583,0.407407407,0,0,15583,0,0,0
"14988",6,14988,0.045755378494505,0,0,14988,-0.235180443145213,0,0,14988,0,0,0,14988,0,0,0
"17429",14,17429,0.040544744829337,0,0,17429,-0.274479535038713,0,0,17429,0.428571429,0,0,17429,0,0,0
"15061",6,15061,0.078702458541375,0,0,15061,-0.216493076248562,0,0,15061,0,0,0,15061,0,0,0
"15135",4,15135,0.066566779961189,0,0,15135,-0.198512798910163,0,0,15135,0.5,0,0,15135,0,0,0
"15145",6,15145,1.30633841753006,1,1.30633841753006,15145,0.122349574919339,1,0.122349574919339,15145,0.833333333,1,0.833333333,15145,0.1618,1,0.1618
"14200",10,14200,0.610004749368219,1,0.610004749368219,14200,0.0165870852455259,1,0.0165870852455259,14200,0,0,0,14200,0,0,0
"10768",17,10768,0.034320177719928,0,0,10768,-0.269665053647518,0,0,10768,0,0,0,10768,0,0,0
"17362",13,17362,0.142565348371863,0,0,17362,-0.221109447807991,0,0,17362,0.384615385,0,0,17362,0,0,0
"15174",15,15174,0.013053249580672,0,0,15174,-0.251484826400743,0,0,15174,0,0,0,15174,0,0,0
"9630",6,9630,0.066325493296608,0,0,9630,-0.21034669930549,0,0,9630,0.166666667,0,0,9630,0,0,0
"11999",12,11999,0.001150943694244,0,0,11999,-0.256393129892762,0,0,11999,0.166666667,0,0,11999,0,0,0
"13827",15,13827,0.000813999692044,0,0,13827,-0.256861461937838,0,0,13827,0,0,0,13827,0,0,0
"13395",16,13395,0.859479111433029,1,0.859479111433029,13395,0.121867643337405,1,0.121867643337405,13395,0.5625,1,0.5625,13395,0.07,1,0.07
"13410",10,13410,0.000277559351048,0,0,13410,-0.287131926408065,0,0,13410,0,0,0,13410,0,0,0
"11081",20,11081,0.032474527383844,0,0,11081,-0.237425682067193,0,0,11081,0.2,0,0,11081,0,0,0
"13431",20,13431,0.185827384702861,0,0,13431,-0.205110770956965,0,0,13431,0.5,0,0,13431,0,0,0
"8542",7,8542,0.012755104806274,0,0,8542,-0.282448898433695,0,0,8542,0.142857143,0,0,8542,0,0,0
"16844",27,16844,1.80548003786489,1,1.80548003786489,16844,0.131030144884946,1,0.131030144884946,16844,0.518518519,1,0.518518519,16844,0.2907,1,0.2907
"11983",17,11983,0.009934503730619,0,0,11983,-0.241833513079671,0,0,11983,0,0,0,11983,0,0,0
"15327",4,15327,6.38534967005253,1,6.38534967005253,15327,-0.112412345756162,1,-0.112412345756162,15327,0.5,0,0,15327,0,0,0
"15867",4,15867,0.033879617915342,0,0,15867,-0.275572241566066,0,0,15867,0.5,0,0,15867,0,0,0
"9763",7,9763,0.00860800256487,0,0,9763,-0.286150133701158,0,0,9763,0.142857143,0,0,9763,0,0,0
"16638",14,16638,0.022320218733512,0,0,16638,-0.279076296708293,0,0,16638,0.642857143,1,0.642857143,16638,0,0,0
"11515",29,11515,0.028505123903354,0,0,11515,-0.272758316862168,0,0,11515,0.068965517,0,0,11515,0,0,0
"15988",12,15988,0.04835993014276,0,0,15988,-0.243849177469752,0,0,15988,0.583333333,1,0.583333333,15988,0,0,0
"10866",17,10866,0.046060528357824,0,0,10866,-0.272852799005511,0,0,10866,0.176470588,0,0,10866,0,0,0
"16034",27,16034,116.369397735596,1,116.369397735596,16034,21.1671624166974,1,21.1671624166974,16034,0.222222222,0,0,16034,1,1,1
"15918",27,15918,8.67175107843736,1,8.67175107843736,15918,3.38743062119752,1,3.38743062119752,15918,0.37037037,0,0,15918,0.9996,1,0.9996
"11629",17,11629,0.05590666141361,0,0,11629,-0.276779969833141,0,0,11629,0.058823529,0,0,11629,0,0,0
"16352",14,16352,0.183205119147897,0,0,16352,-0.254305543475437,0,0,16352,0.5,0,0,16352,0,0,0
"16522",12,16522,0.164307975769043,0,0,16522,-0.165823405590484,0,0,16522,0.916666667,1,0.916666667,16522,0,0,0
"8957",7,8957,0.340204151471456,0,0,8957,-0.216677002909442,0,0,8957,1,1,1,8957,0,0,0
"15528",4,15528,0.092451871186495,0,0,15528,-0.230634867413595,0,0,15528,0.25,0,0,15528,0,0,0
